ujahr,umonat,weekday,uwochentag,long,lat,time_of_day,ustunde,light_condition,ulichtverh,street_condition,ustrzustand,uart,utyp1,ist_rad,ist_pkw,ist_fuss,ist_krad,ist_gkfz,ist_sonstige,ukategorie,accident_outcome
2018,4,Tue,3,52.49913746,13.42709115,morning,11,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.51707646,13.44062844,morning,8,daylight,0,dry,0,5,2,0,1,0,0,0,1,3,slightly_injured
2018,3,Wed,4,52.45960194,13.52398278,afternoon,15,daylight,0,wet,1,5,7,0,1,0,0,0,1,2,seriously_injured
2018,4,Thu,5,52.53503947,13.59861192,morning,7,daylight,0,dry,0,5,2,1,1,0,0,0,0,2,seriously_injured
2018,4,Tue,3,52.53109587,13.40011567,afternoon,13,daylight,0,dry,0,0,1,1,0,0,0,0,0,2,seriously_injured
2018,3,Wed,4,52.58129039,13.34512118,afternoon,14,daylight,0,wet,1,3,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.53290805,13.15456553,night,5,dusk,1,dry,0,5,7,0,1,0,1,0,0,3,slightly_injured
2018,3,Wed,4,52.56552679,13.37825864,afternoon,13,daylight,0,wet,1,5,3,0,1,0,1,0,1,2,seriously_injured
2018,4,Tue,3,52.49337984,13.56158328,afternoon,13,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.53839301,13.32610259,morning,10,daylight,0,wet,1,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.54800434,13.29724885,evening,22,dark,2,wet,1,9,1,0,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.45100886,13.50833576,morning,9,daylight,0,wet,1,2,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.55647527,13.42907113,night,5,dark,2,wet,1,8,1,0,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.52378563,13.32999319,morning,9,daylight,0,wet,1,5,2,1,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.43122205,13.48360021,morning,8,daylight,0,wet,1,2,2,1,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.46796812,13.44432592,morning,11,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.53636114,13.40740218,night,0,dark,2,wet,1,0,1,1,0,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.52292427,13.36305473,morning,8,daylight,0,wet,1,5,2,1,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.46800694,13.12631798,evening,20,dark,2,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.54287271,13.43482242,afternoon,13,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.54284975,13.56473604,afternoon,16,daylight,0,dry,0,2,2,0,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.41555745,13.25139774,evening,20,dark,2,wet,1,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.59101973,13.44224128,afternoon,16,daylight,0,dry,0,0,3,1,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.46174016,13.42048715,evening,20,dark,2,wet,1,5,7,0,1,0,0,0,0,2,seriously_injured
2018,4,Tue,3,52.53863223,13.24106557,morning,10,daylight,0,dry,0,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.50476302,13.41161828,evening,18,daylight,0,dry,0,6,4,0,0,1,0,0,1,3,slightly_injured
2018,3,Wed,4,52.59566545,13.33534023,afternoon,17,daylight,0,wet,1,0,6,0,1,0,1,0,0,3,slightly_injured
2018,3,Wed,4,52.42479303,13.50245117,afternoon,17,daylight,0,wet,1,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.48528408,13.28423845,morning,9,daylight,0,wet,1,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.49979683,13.33073646,evening,18,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.52713573,13.57376313,afternoon,17,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.55013865,13.38919368,afternoon,16,daylight,0,wet,1,5,5,1,1,0,0,0,0,3,slightly_injured
2018,3,Wed,4,52.45797178,13.3871812,afternoon,16,daylight,0,wet,1,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.50448661,13.4349103,evening,20,dusk,1,dry,0,5,2,0,1,0,1,0,0,2,seriously_injured
2018,3,Wed,4,52.51532336,13.31358713,afternoon,16,daylight,0,wet,1,5,2,1,0,0,0,0,1,3,slightly_injured
2018,3,Tue,3,52.52203064,13.41730302,morning,8,daylight,0,dry,0,0,6,1,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.45258001,13.5983039,afternoon,17,daylight,0,dry,0,0,6,0,1,0,1,0,0,3,slightly_injured
2018,4,Mon,2,52.52396765,13.41182226,evening,19,dusk,1,dry,0,3,6,1,0,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.49960641,13.45820232,afternoon,17,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.42762107,13.32639061,evening,23,dark,2,dry,0,5,2,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.51327001,13.37852738,afternoon,15,daylight,0,dry,0,1,5,1,0,0,0,0,1,3,slightly_injured
2018,3,Tue,3,52.5090436,13.37189203,evening,21,dark,2,dry,0,5,2,0,0,0,1,0,1,3,slightly_injured
2018,4,Wed,4,52.42776634,13.46822555,afternoon,16,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.55574407,13.20744612,evening,21,dark,2,dry,0,3,6,1,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.3967875,13.53971835,afternoon,15,daylight,0,dry,0,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.49707217,13.31113215,afternoon,15,daylight,0,dry,0,1,5,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.46483068,13.4177002,morning,7,daylight,0,dry,0,5,3,0,1,0,0,0,0,2,seriously_injured
2018,3,Tue,3,52.4822229,13.43323604,evening,20,dark,2,dry,0,2,7,1,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.56144127,13.45770299,afternoon,15,daylight,0,dry,0,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.54169397,13.33564538,afternoon,14,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.40152531,13.41190352,evening,19,dark,2,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.52694464,13.45096819,afternoon,14,daylight,0,dry,0,5,3,1,0,0,0,0,0,2,seriously_injured
2018,4,Mon,2,52.53839948,13.32610175,evening,23,dark,2,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.50283939,13.33195807,afternoon,14,daylight,0,dry,0,1,7,0,0,0,1,0,0,3,slightly_injured
2018,3,Tue,3,52.50409366,13.26526985,evening,19,dark,2,dry,0,5,7,0,1,0,1,0,0,2,seriously_injured
2018,4,Wed,4,52.446687,13.51388225,afternoon,14,daylight,0,dry,0,2,6,0,1,0,1,0,0,3,slightly_injured
2018,3,Tue,3,52.51043098,13.24110385,evening,19,dark,2,dry,0,1,5,1,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.52753937,13.32725984,afternoon,14,daylight,0,dry,0,1,5,1,1,0,0,0,0,2,seriously_injured
2018,3,Tue,3,52.48397082,13.43611232,evening,19,dusk,1,dry,0,1,5,1,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.5620908,13.35385889,afternoon,14,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.51970521,13.41643525,afternoon,13,daylight,0,dry,0,9,1,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.54526895,13.49473407,afternoon,15,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.52581673,13.3651509,evening,18,daylight,0,dry,0,6,4,1,0,1,0,0,0,3,slightly_injured
2018,4,Wed,4,52.4380951,13.47363957,morning,11,daylight,0,dry,0,1,5,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.626052,13.29353561,morning,10,daylight,0,dry,0,1,5,0,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.51026615,13.31451365,evening,18,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2018,3,Tue,3,52.49976868,13.34052267,morning,9,daylight,0,dry,0,2,6,0,1,0,1,0,0,3,slightly_injured
2018,4,Mon,2,52.44856157,13.32729743,afternoon,13,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Wed,4,52.56638934,13.31863767,morning,8,daylight,0,dry,0,1,5,0,1,0,0,0,0,2,seriously_injured
2018,3,Tue,3,52.5411299,13.49377972,morning,9,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.56294787,13.36561985,night,4,dark,2,dry,0,8,1,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.49591504,13.38970239,morning,9,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.478789,13.4257085,night,1,dark,2,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.53054326,13.41897479,afternoon,15,daylight,0,dry,0,2,2,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.52407695,13.40934651,morning,8,daylight,0,dry,0,2,6,0,1,0,1,0,0,3,slightly_injured
2018,4,Wed,4,52.45195985,13.59971211,morning,8,daylight,0,dry,0,6,4,0,1,1,0,0,0,2,seriously_injured
2018,4,Tue,3,52.53191657,13.4031196,afternoon,12,daylight,0,dry,0,0,6,0,1,0,1,0,0,3,slightly_injured
2018,3,Tue,3,52.54490731,13.3460718,afternoon,15,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.50839383,13.4519053,evening,20,dark,2,dry,0,0,7,1,0,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.44986688,13.43691828,afternoon,15,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Wed,4,52.56259156,13.33066205,evening,21,dark,2,wet,1,5,2,0,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.5064298,13.45876593,afternoon,14,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.48901948,13.57556318,afternoon,13,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,3,Tue,3,52.39358052,13.41971612,afternoon,12,daylight,0,dry,0,0,4,0,0,1,0,0,1,3,slightly_injured
2018,3,Tue,3,52.45401882,13.51927061,afternoon,13,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.41946046,13.30647931,afternoon,17,daylight,0,dry,0,5,7,0,1,0,1,0,0,3,slightly_injured
2018,4,Wed,4,52.53820277,13.23108787,morning,11,daylight,0,dry,0,5,2,1,0,0,0,0,1,3,slightly_injured
2018,4,Sun,1,52.50008547,13.33611695,afternoon,14,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Sat,7,52.52139119,13.38946009,afternoon,14,daylight,0,wet,1,0,1,1,0,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.49739245,13.35447963,evening,21,dark,2,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Sat,7,52.52293206,13.29993276,evening,22,dark,2,dry,0,0,1,1,0,0,0,0,0,2,seriously_injured
2018,4,Mon,2,52.60334532,13.30917665,afternoon,16,daylight,0,dry,0,2,6,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.48163566,13.60376687,afternoon,17,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.54843511,13.45075485,night,1,dark,2,wet,1,0,7,0,0,1,0,0,1,3,slightly_injured
2018,4,Sun,1,52.44463256,13.56967968,evening,20,dark,2,dry,0,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Fri,6,52.43431758,13.38980364,afternoon,15,daylight,0,dry,0,5,2,0,1,0,0,0,0,2,seriously_injured
2018,4,Fri,6,52.55709902,13.36925923,afternoon,14,daylight,0,dry,0,5,7,0,1,0,0,0,1,2,seriously_injured
2018,4,Wed,4,52.5258731,13.52183901,morning,7,daylight,0,dry,0,5,2,1,0,0,1,0,0,3,slightly_injured
2018,4,Sun,1,52.49857835,13.41412244,afternoon,14,daylight,0,dry,0,0,2,0,1,0,1,0,0,3,slightly_injured
2018,4,Tue,3,52.58805021,13.33994125,afternoon,17,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.59077049,13.308497,afternoon,14,daylight,0,dry,0,1,5,0,1,0,0,0,0,2,seriously_injured
2018,4,Mon,2,52.43752045,13.50630607,afternoon,16,daylight,0,wet,1,5,3,0,1,0,0,0,0,2,seriously_injured
2018,4,Fri,6,52.44524612,13.3802177,afternoon,14,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Fri,6,52.51064286,13.37671158,afternoon,14,daylight,0,dry,0,6,4,0,0,1,0,0,1,3,slightly_injured
2018,4,Mon,2,52.64307029,13.49393389,evening,18,daylight,0,wet,1,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Fri,6,52.49348986,13.43733602,afternoon,14,daylight,0,dry,0,0,3,0,1,0,0,0,1,3,slightly_injured
2018,4,Fri,6,52.50512627,13.42193355,afternoon,14,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Sun,1,52.57267081,13.39373556,afternoon,15,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.53362711,13.42779753,afternoon,13,daylight,0,dry,0,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Tue,3,52.43837453,13.55531597,morning,7,daylight,0,dry,0,4,2,1,1,0,0,0,0,3,slightly_injured
2018,4,Sun,1,52.53114437,13.41230648,afternoon,13,daylight,0,wet,1,0,7,1,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.46252353,13.47046271,afternoon,16,daylight,0,dry,0,5,7,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.57005216,13.30028756,afternoon,13,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.49799064,13.36189279,afternoon,14,daylight,0,dry,0,6,4,1,0,1,0,0,0,3,slightly_injured
2018,4,Fri,6,52.58840864,13.34143285,afternoon,13,daylight,0,wet,1,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Fri,6,52.50965056,13.51876808,afternoon,12,daylight,0,wet,1,2,6,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.56689968,13.47704687,night,0,dark,2,dry,0,5,3,0,1,0,0,0,1,2,seriously_injured
2018,4,Sun,1,52.53286564,13.19892318,afternoon,13,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.49735963,13.29173157,morning,11,daylight,0,wet,1,2,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.50226369,13.26612801,morning,8,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.50868257,13.43502069,morning,11,daylight,0,wet,1,6,4,0,1,1,0,0,0,2,seriously_injured
2018,4,Wed,4,52.51087313,13.30948955,afternoon,16,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Sun,1,52.529388,13.40559412,afternoon,13,daylight,0,dry,0,5,3,1,0,0,0,0,1,2,seriously_injured
2018,4,Fri,6,52.40763667,13.37805208,morning,11,daylight,0,wet,1,5,3,0,1,0,0,1,0,2,seriously_injured
2018,4,Tue,3,52.52752478,13.41426892,morning,10,daylight,0,dry,0,1,5,1,1,0,0,0,1,3,slightly_injured
2018,4,Tue,3,52.4321145,13.4351308,afternoon,14,daylight,0,dry,0,5,7,0,1,0,1,0,0,3,slightly_injured
2018,4,Fri,6,52.49498497,13.43902867,morning,10,daylight,0,wet,1,5,2,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.47250004,13.32896756,morning,9,daylight,0,wet,1,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.42700637,13.43511277,afternoon,14,daylight,0,dry,0,0,6,0,1,0,1,0,0,2,seriously_injured
2018,4,Fri,6,52.54365843,13.49358976,morning,9,daylight,0,wet,1,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.49908897,13.31645876,morning,9,daylight,0,wet,1,0,2,1,0,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.58751138,13.32372039,afternoon,13,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2018,4,Sun,1,52.41091022,13.66456885,morning,11,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.47876744,13.3199825,morning,8,daylight,0,wet,1,2,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.53423088,13.14008856,afternoon,16,daylight,0,dry,0,1,7,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.57588639,13.26629331,morning,8,daylight,0,dry,0,4,7,0,1,0,0,0,1,3,slightly_injured
2018,4,Mon,2,52.56516632,13.4923971,evening,20,dusk,1,wet,1,9,1,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.53400383,13.6073185,morning,7,daylight,0,wet,1,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.49712995,13.35467359,morning,7,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.5307451,13.51926489,afternoon,13,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.54312534,13.39484648,evening,20,dark,2,wet,1,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.44461728,13.41274529,evening,18,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Mon,2,52.48836306,13.42897912,morning,10,daylight,0,wet,1,5,3,1,1,0,0,0,0,2,seriously_injured
2018,4,Fri,6,52.51846704,13.27994243,afternoon,17,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Fri,6,52.50148545,13.33099308,afternoon,17,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.51181997,13.37527167,morning,9,daylight,0,dry,0,2,2,0,1,0,0,0,0,3,slightly_injured
2018,4,Sun,1,52.43532861,13.34656522,morning,9,daylight,0,dry,0,6,7,0,0,1,0,0,1,3,slightly_injured
2018,4,Fri,6,52.4974745,13.3645761,afternoon,16,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.51569656,13.390125,evening,19,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.51370446,13.40624587,afternoon,15,daylight,0,dry,0,6,7,0,1,1,0,0,0,3,slightly_injured
2018,4,Mon,2,52.53522706,13.19969821,evening,21,dusk,1,dry,0,1,5,0,1,0,0,0,0,3,slightly_injured
2018,4,Fri,6,52.53990269,13.2038572,evening,22,dark,2,wet,1,5,2,1,1,0,0,0,0,2,seriously_injured
2018,4,Fri,6,52.55116854,13.38391628,afternoon,16,daylight,0,dry,0,2,6,1,1,0,0,0,0,3,slightly_injured
2018,4,Sun,1,52.56016654,13.21926686,afternoon,16,daylight,0,dry,0,0,1,0,0,0,1,0,0,3,slightly_injured
2018,4,Fri,6,52.41599435,13.25657039,afternoon,15,daylight,0,dry,0,4,7,0,1,0,0,0,0,2,seriously_injured
2018,4,Wed,4,52.61805311,13.48761544,morning,9,daylight,0,dry,0,6,2,0,1,1,0,0,0,1,killed
2018,4,Sun,1,52.55125672,13.43040344,night,4,dark,2,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.43569875,13.25836502,afternoon,12,daylight,0,wet,1,0,1,0,0,0,1,0,0,3,slightly_injured
2018,4,Fri,6,52.56209017,13.35388999,afternoon,17,daylight,0,dry,0,5,2,0,1,0,0,0,1,3,slightly_injured
2018,4,Fri,6,52.4248958,13.3730523,afternoon,17,daylight,0,dry,0,5,2,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.46594331,13.37890496,morning,8,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Sun,1,52.43798821,13.44113249,night,4,dark,2,dry,0,1,5,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.39514682,13.39081433,evening,18,daylight,0,dry,0,2,6,0,1,0,1,0,0,2,seriously_injured
2018,4,Thu,5,52.44884609,13.34510181,evening,19,dusk,1,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2018,4,Mon,2,52.49718863,13.4247237,afternoon,16,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Thu,5,52.5282737,13.37894857,morning,9,daylight,0,dry,0,6,7,1,0,1,0,0,0,3,slightly_injured
2018,4,Thu,5,52.58495925,13.28808662,afternoon,16,daylight,0,dry,0,3,6,1,0,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.45479141,13.61494944,evening,21,dark,2,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.50348164,13.33959637,morning,9,daylight,0,dry,0,2,6,1,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.44495106,13.29452443,afternoon,15,daylight,0,dry,0,2,6,1,0,0,0,0,1,3,slightly_injured
2018,4,Thu,5,52.59224538,13.35219637,evening,20,dark,2,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Tue,3,52.53683734,13.20022116,afternoon,13,daylight,0,dry,0,6,4,1,0,1,0,0,0,3,slightly_injured
2018,4,Thu,5,52.44979759,13.2551774,evening,18,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.45658101,13.37562586,afternoon,16,daylight,0,wet,1,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Thu,5,52.54313855,13.35271368,evening,18,daylight,0,dry,0,5,7,0,1,0,1,0,0,2,seriously_injured
2018,4,Thu,5,52.51529911,13.27056985,evening,18,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Wed,4,52.48616025,13.3766111,afternoon,16,daylight,0,dry,0,6,4,1,0,1,0,0,0,3,slightly_injured
2018,4,Sun,1,52.52601367,13.36756183,afternoon,17,dusk,1,dry,0,0,1,0,0,0,1,0,0,3,slightly_injured
2018,4,Thu,5,52.51952624,13.2989798,evening,18,daylight,0,dry,0,3,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.48116449,13.44154648,morning,9,daylight,0,dry,0,0,3,1,0,0,1,0,0,3,slightly_injured
2018,4,Tue,3,52.49540803,13.33067258,afternoon,14,daylight,0,dry,0,2,6,0,1,0,1,0,0,3,slightly_injured
2018,4,Thu,5,52.47688732,13.32027097,evening,18,daylight,0,dry,0,0,1,1,0,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.53605,13.60224367,afternoon,17,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.42889955,13.55110389,afternoon,13,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.59689392,13.36051981,afternoon,17,daylight,0,dry,0,5,2,0,1,0,0,0,1,3,slightly_injured
2018,4,Wed,4,52.49971476,13.31286192,morning,11,daylight,0,dry,0,2,6,1,1,0,0,0,0,3,slightly_injured
2018,4,Sat,7,52.49815106,13.30773103,evening,19,daylight,0,dry,0,3,6,1,1,0,0,0,0,2,seriously_injured
2018,4,Mon,2,52.49154255,13.44655124,afternoon,15,daylight,0,dry,0,5,3,1,1,0,0,0,0,2,seriously_injured
2018,4,Thu,5,52.54782099,13.45390648,afternoon,17,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2018,4,Thu,5,52.47741998,13.32840143,afternoon,17,daylight,0,dry,0,6,4,1,0,1,0,0,0,2,seriously_injured
2018,4,Wed,4,52.5109514,13.37955903,afternoon,14,daylight,0,dry,0,6,4,0,0,1,1,0,0,3,slightly_injured
2018,4,Sat,7,52.52020066,13.1978118,evening,19,daylight,0,dry,0,6,4,0,1,1,0,0,0,2,seriously_injured
2018,4,Thu,5,52.45603097,13.56583542,afternoon,17,daylight,0,dry,0,4,6,1,0,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.48078546,13.28757471,morning,7,daylight,0,dry,0,0,2,0,1,0,1,0,0,3,slightly_injured
2018,4,Thu,5,52.38666968,13.40727278,afternoon,16,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.5228201,13.38105075,morning,11,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.56213279,13.33123607,afternoon,16,daylight,0,dry,0,2,7,0,1,0,1,0,1,2,seriously_injured
2018,4,Thu,5,52.5346305,13.19940903,afternoon,12,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2018,4,Mon,2,52.53381248,13.45288305,morning,7,daylight,0,wet,1,5,3,1,0,0,0,0,1,3,slightly_injured
2018,4,Thu,5,52.52710058,13.33546984,afternoon,12,daylight,0,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2018,4,Thu,5,52.5368661,13.20156854,afternoon,12,daylight,0,dry,0,2,7,1,1,0,0,0,0,2,seriously_injured
2018,4,Wed,4,52.49725129,13.29207392,morning,8,daylight,0,dry,0,2,6,1,1,0,0,0,0,3,slightly_injured
2018,4,Sat,7,52.4525416,13.40792527,evening,19,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2018,4,Tue,3,52.50069893,13.49488012,evening,18,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.47959169,13.2851006,morning,11,daylight,0,dry,0,6,2,0,1,1,0,0,0,3,slightly_injured
2018,4,Mon,2,52.56317778,13.32970138,evening,18,daylight,0,dry,0,0,2,0,1,0,1,0,0,3,slightly_injured
2018,4,Thu,5,52.42887857,13.26756208,morning,11,daylight,0,dry,0,5,3,0,1,0,0,0,0,2,seriously_injured
2018,4,Thu,5,52.53283519,13.51886668,morning,10,daylight,0,dry,0,5,2,0,1,0,0,0,0,2,seriously_injured
2018,4,Tue,3,52.51820607,13.38041773,evening,21,dark,2,dry,0,5,2,0,0,0,1,0,1,3,slightly_injured
2018,4,Thu,5,52.49040678,13.31394104,morning,10,daylight,0,dry,0,5,2,1,1,0,0,0,0,2,seriously_injured
2018,4,Mon,2,52.42230525,13.46285975,morning,10,daylight,0,wet,1,1,5,1,1,0,0,0,0,3,slightly_injured
2018,4,Thu,5,52.46029915,13.62628827,morning,10,daylight,0,dry,0,5,2,0,1,0,1,0,0,2,seriously_injured
2018,4,Thu,5,52.53417666,13.49899995,afternoon,14,daylight,0,dry,0,3,6,0,1,0,1,0,0,3,slightly_injured
2018,4,Sun,1,52.54008896,13.27290454,evening,21,dark,2,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
